body,label
kayıt onay sevgi nagihan şi̇mşek atatürk i̇lkokulu hesap ulu danışman servi uds tarafından onay artık aşağdaki bilgi girişmek yapabilirsiniz kul ad şifre kaydolurken seçmek şifre kul şifre unutmak oturum acma kutu şifre mi unutmak seçenek tıklamak başlamak lütfen destek alınacagı i̇lgi makale okuyun i̇yi şans etwinning ekip,0
atm card johnson koffo günaydın can arkadaş uz süre ülke yeni bir ortak i̇şbir miras fon transfer etmek başar bildirmek memnuniyet duyuyorum an kendi pay düşmek top ödemek yatırım proje hi̇ndi̇stan day arad bir şekil başarı uğramak önce çaba miras fon devretmek yardım olmak çaba unutmak şimdi batı afrika lome togo daki sekreter iletişim geçinmek ad mrs esther amaka pos adres email i̇şlemde ben yardım olmak önce çaba girişim tazminat birikmek toplam website abd dolar beş yüzmek bin abd dolar göndermek rica ediyorum zaman çaba gerçek takdir et yüzde sekreter mrs temas kurmak çekinmek esther amaka on toplam tutmak website atm kartini göndermek söylemek lütfen almak hemen ben bilmek an sonra sevinç paylaşmak an el yeni ortak birlik yürümek yatırım proje nedeniyle bura meşgul nihayet unutmak se adına sekreter talimat göndermek atm kartini website almak yüzde çekinmek mrs esther amaka iletişim geçinmek tutar gecikmek göndermek i̇çtenlikle bay johnson koffo,1
merhaba ben neslihan öncelikle i̇lgi teşekkür eder sağ gün dilemek rica özel doğru cilt bakım rutin oluşmak anket soru sır numara detay bir şekil cevap ben iletmek gün içeri özel cilt bakım rutin iletmek olacağım,0
merhaba erhan etik hacker olmak kurs seviye ağmak i̇çi saldırı kurs eğitmek atil bir duyuru yapmak arkadaş herkes merhaba mart öğrenci başarı video içeri paylaşmak istemek önem güzel haber mevcut eğitim ala arkadaş başarı yazılı siber güvenlik dünya i̇lgi haber sürpriz bülten takip edebilirsiniz özellikle bölü mutlaka izlemek tavsiye ediyoruz,1
roborock max vacuum cleaner beyaz akıl robot süpürge paspas website roborock max vacuum cleaner beyaz akıl robot süpürge paspas website omo active tozmak çamaşır deterjan beyazlamak renk roborock max vacuum cleaner siyah akıl robot süpürge paspas website website roborock maxv vacuum cleaner robot süpürge paspas website,1
i̇ş yatırım piyasa bugün website https website rapor gönder liste çıkmak tıklamak i̇nternet sayfa üye müşteri giriş yaparak ekranmak sağ üst kısım yer ala bilgi güncellemek seçenek diğer rapor i̇lgi talep iletebilirsiniz ürümek hizmet hakk detay bilgi almak bize numara telefon uyarı not bura yer ala bilgi i̇ş yatırım menkul değer tarafından genel bilgilenmek amaç hazır yatırım bilgi yorum tavsiye yatırım danışman kapsam eğil sermaye piyasa al satım karar destekleyecek yeter bilgi içermek yatırım danışman hizmet araç kurum portföy yönetim şirket mevduat kabul etmek banka müşteri aras imzalamak yatırım danışman sözleşmek çerçeve sunulmaktadır bura yer ala yorum tavsiye yorum tavsiye bulunanların kişisel lgörüşlerine dayanmak herhangi bir yatırım araç al satım öneri getiri vaat olarak yorum görüş malî duru risk getiri tercih uygu olmak sade bura yer ala bilgi dayanmak yatırım karar verilmesi beklenti uygu sonuçlamak doğurmak bura yer ala fiyatlamak veri bilgi tam doğru olmak garanti edilemez içerik haber verilmeksizin değistirilebilir veri i̇ş yatırım menkul değer tarafından güvenmek olmak inanılan kaynak alınmak kaynak kul orta çıkabilecek hata i̇ş yatırım menkul değer sorum değil,1
nuretti̇n tepmek ortaokul konu el proje kapsam dağıtmak engel erişebilirlik cizhazı tablet bilgisayar dağıtım okul el kol kul öğrenci yok,0
website kampanya güneş ürün dermokozmetik ürün i̇nceleyin avantaj fiyat dermoeczanem hemen satı alınmak,1
mit lobe pompa ekin endüstriyel website mit lobe pompa uz ömür dayanıklı lobe pompa i̇çin,1
flink sauber bulaşık sünger lı rossmann türkiye flink sauber bulaşık sünger lı flink sauber kolay tozmak almak set tutmak sap kılıf domol sihir temiz sünger lı domol çamaşır tekstil ürün özel kok kese âdet flink sauber zor zemınler i̇çin yer bez doku kumaş cm flink sauber mop mikrofiber yer silmek sistem premium cm domol bulaşık makine tablet multi performans âdet flink sauber parke lâmi yüzey özel islak yer bez cm lı flink sauber tozmak almak bez cm âdet flink sauber mop mikrofiber yer silmek sistem cm flink sauber ekranmak temizlemek bez cm li flink sauber giyisi i̇çin tüymek toplamak fırça domol çamaşır parfüm âdet flink sauber renk sünger bez cm li flink sauber islak yer bez narenciye koku cm lı domol renk özel çamaşır deterjan yıkamak domol çamaşır makine temizlemek bakım sıvı ml flink sauber mutfak bez mikrofiber yüzey cm li flink sauber tozmak almak bez premium âdet domol çamaşır beyazlamak tozmak tek kullanım flink sauber mikrofiber cam bez tek cm domol cam seramik fayans temizlemek mala bıçak yedek baş âdet domol leke çıkarmak kale ml domol tuvalet temizlemek köpük limon ml,1
pandemi̇ süreci̇nde online eği̇ti̇mi̇n veri̇mli̇li̇ği̇ne i̇li̇şki̇n öğrenci̇ anketi̇ örgü öğretim değerli öğrenci yeni yök olarak nitelik eğitim dijital dönmek veri yönetim kalite esas çalışmak süreç yenilik değişim etki iletişim güç iş birlik üniversitelereyetki devir paylaşım önemsemek amaç dönük çalışmak zaman zaman üniversite bileşmek paydaş kıymet görüş başvuruyoruz sonrakisüreçlere işık tutmak pandemi online öğretim süreç değerlenmek amaç anket soru cevaplamak bize iletmek şimdi teşekkür ediyoruz anket şubat perşembe gün saat website yemek kadar cevap önem taşımak sağlık sevgi başar kalınmak değerlenmek katılmak lütfen tıklamak,0
değer eğitim araştırmak anket sakarya ar ge proje göndermek anket dolmak email gönderebilirseniz memnun olur soru kısa bir anket sakarya üniversite bir hocamizin araştırmasi i̇yi çalışmak,0
devlet sertifika eğitim sertifika hakk sayfa bulunan eğitim devlet üniversite tarafından verilmekte sertifika devlet üniversite tarafından gönderilmektedir,1
"Sayın müşterimiz, hesabınız güvenlik ihlali nedeniyle askıya alınmıştır. Hesabınızı yeniden aktifleştirmek için aşağıdaki bağlantıya tıklayın ve bilgilerinizi doğrulayın: http://guvenli-giris.hesap-dogrula.tk/verify",1
Dikkat! İnternet bankacılığı şifrenizin süresi dolmuştur. Hesabınıza erişimi kaybetmemek için hemen tıklayın ve şifrenizi güncelleyin. http://bankagiris-guncelle.xyz/update,1
"Tebrikler! Çekilişimizde 50.000 TL kazandınız. Ödülünüzü almak için 24 saat içinde adınızı, soyadınızı ve banka hesap bilgilerinizi gönderin.",1
Kargo şirketimiz paketinizi teslim edemedi. Teslimat adresinizi güncellemek ve 3.90 TL ödeme yapmak için tıklayın: http://kargo-teslimat-guncelle.net/adres,1
Microsoft güvenlik ekibinden önemli uyarı: Bilgisayarınıza virüs bulaşmıştır. Sisteminizi korumak için hemen arayın: 0850 XXX XX XX veya buraya tıklayın.,1
"Sevgili kullanıcı, PayPal hesabınızda şüpheli işlem tespit edildi. Hesabınızı korumak için kimliğinizi doğrulayın: http://paypal-guvenlik.verify-account.tk",1
Amazon siparişiniz iptal edildi. İade işleminizi başlatmak için kart bilgilerinizi girin: http://amazon-iade.customer-support.xyz/refund,1
Vergi dairesinden önemli bildirim: 2.847 TL vergi iadeniz onaylandı. İadenizi almak için hesap bilgilerinizi bu forma girin: http://gib-iade.net/form,1
Acil! E-posta hesabınız 24 saat içinde silinecek. Hesabınızı korumak için şifrenizi ve telefon numaranızı doğrulayın: http://mail-dogrulama.hesap-koru.com,1
Instagram hesabınız ihlal edildi. Hesabınızı kurtarmak için aşağıdaki bağlantıya tıklayın ve giriş bilgilerinizi girin: http://instagram-hesap-kurtar.support-tr.com,1
Netflix üyeliğiniz iptal edilmek üzere. Ödeme bilgilerinizi güncellemek için hemen giriş yapın: http://netflix-odeme-guncelle.billing-tr.com/update,1
Garanti Bankası: Kredi kartınızda şüpheli işlem tespit edildi. Kartınızı bloke etmek için: http://garantibank-guvenlik.com/kart-bloke,1
Tebrikler! Apple müşteri anketi dolduran 1000 kişiden biri seçildiniz. iPhone 15 Pro kazanmak için hemen katılın: http://apple-cekilisi.kazanin.net,1
Sosyal güvenlik numaranız kötüye kullanılmıştır. Hesabınızı korumak için bu formu doldurun ve kimlik bilgilerinizi doğrulayın: http://sgk-dogrulama.guvenlik.xyz,1
Akbank mobil şifreniz güncellenmesi gerekmektedir. 48 saat içinde güncellenmezse hesabınız kilitlenecektir: http://akbank-mobil.sifre-guncelle.tk,1
WhatsApp hesabınız başka bir cihazda açıldı. Siz değilseniz hesabınızı korumak için tıklayın: http://whatsapp-guvenlik.hesap-koru.net/verify,1
Önemli güncelleme: Windows lisansınızın süresi doldu. Bilgisayarınızın korunması için lisansınızı yenileyin: http://windows-lisans-yenile.microsoft-tr.xyz,1
"Türk Telekom: Faturanız ödenmedi, hattınız yarın kapatılacak. Ödeme yapmak için: http://turktelekom-fatura.odeme-yap.com",1
"Trendyol'dan önemli bildirim: Satın alma işleminizde sorun oluştu, ödemeniz alınamadı. Kart bilgilerinizi güncelleyin: http://trendyol-odeme.kart-guncelle.xyz",1
"Değerli müşterimiz, kredi başvurunuz onaylandı! 50.000 TL krediyi almak için sadece hesap numaranızı ve kimlik bilgilerinizi gönderin.",1
Halkbank internet bankacılığı: Şifreniz 3 kez yanlış girildi. Hesabınız kilitlenmeden önce doğrulama yapın: http://halkbank-dogrulama.hesap-ac.tk,1
Ücretsiz Netflix üyeliği kazandınız! 6 aylık üyeliğinizi aktifleştirmek için kredi kartı bilgilerinizi girin (ücret alınmayacak): http://netflix-ucretsiz.hediye-tr.com,1
Ziraat Bankası Mobil: Hesabınıza yabancı IP'den erişim denemesi tespit edildi. Güvenlik doğrulaması için: http://ziraat-guvenlik.mobil-dogrula.net,1
İş Bankası: İnternet şubenizde oturum açıldı. Siz değilseniz hemen şifrenizi değiştirin: http://isbank-sifre-degistir.guvenlik-tr.com,1
IBAN doğrulama zorunluluğu: Yasal düzenleme gereği IBAN bilgilerinizi 3 gün içinde sisteme girmeniz gerekmektedir: http://iban-dogrulama.maliye-tr.xyz,1
Sahtekarlık uyarısı: Kimliğiniz çalınmış olabilir. Kendinizi korumak için bilgilerinizi doğrulayın: http://kimlik-koruma.guvenlik-merkezi.com,1
Binance hesabınızda şüpheli kripto para transferi tespit edildi. Hesabınızı durdurmak için: http://binance-guvenlik-tr.crypto-verify.xyz,1
"Turkcell fatura bilgisi: Son ödeme tarihiniz geçti, hattınız kapatılacak. Ödeme için tıklayın: http://turkcell-fatura-odeme.net/son-gun",1
"Merhaba, yarınki toplantı saat 14:00'e alındı. Ajandanı güncellemeyi unutma.",0
Aylık bütçe raporunu ekteki dosyada bulabilirsin. İnceleyip görüşlerini paylaşır mısın?,0
Bugün öğle yemeği için hazır mısın? Kantinde buluşabiliriz.,0
Proje sunumu için hazırladığım slaydi ekledim. Geri bildirimlerini bekliyorum.,0
"Annemi ziyarete gidiyorum bu hafta sonu, seni de arayacağım.",0
Sipariş ettiğin kitaplar kargoya verildi. Takip numarası: TR123456789,0
Geçen haftaki seminer notlarını paylaşabilir misiniz? Katılamadım.,0
Doğum günün kutlu olsun! Seni akşam yemeğine davet etmek istiyorum.,0
"Yeni projeye başlamadan önce ekip toplantısı yapalım, müsait olduğun günü yaz.",0
"Raporun hazır, yarın sabah gönderebilirim. Akşam tekrar kontrol edeceğim.",0
"Ofis tatil programı açıklandı, takvimi kontrol eder misin?",0
"Ev kirası için ödemeyi yaptım, dekontunu WhatsApp'tan atıyorum.",0
Çocukların okul kayıt işlemleri için gerekli belgeler ekte.,0
"Bu ay fazla mesai yaptım, bordromda yansıtılmış mı diye kontrol ettim.",0
Seyahat rezervasyonunu yaptım. Otel bilgilerini ekte bulabilirsin.,0
Yazılım güncellemesi başarılı bir şekilde tamamlandı. Sistemler çalışıyor.,0
Müşteri toplantısı için sunum hazırlandı. Onayına sunuyorum.,0
"Bu haftaki görev dağılımını listeliyorum, herkes kendi bölümünü kontrol etsin.",0
"Yıllık izin talebim onaylandı, 15-22 Ağustos tarihleri arası.",0
"Şikayet kaydınız alındı, 3 iş günü içinde dönüş yapılacaktır.",0
Kütüphane kartınızın yenilenmesi için şubeye gelmeniz yeterli.,0
"Bu hafta toplantı iptal edildi, yeni tarih için bildirim yapılacak.",0
"Staj başvurunuz değerlendirmeye alındı, sonuç 2 hafta içinde bildirilecek.",0
"Ders programı güncellendi, yeni takvim öğrenci portalında yayınlandı.",0
Kayıt dondurma talebiniz işleme alındı.,0
"Teknik destek ekibimiz sorununuzu inceledi, çözüm uygulandı.",0
Maaş ödemeleriniz her ayın 15'inde hesabınıza yatırılmaktadır.,0
Yeni çalışan oryantasyon programı Pazartesi saat 09:00'da başlıyor.,0
"Acil: Hesabınız doğrulama gerektirir, yoksa 48 saat içinde kapatılacak. Şifrenizi ve TC kimlik numaranızı gönderin: http://hesap-dogrula.kimlik-ver.tk",1
"Sevgili üye, puan bakiyeniz dolmak üzere. 5000 puanınızı kullanmak için alışveriş yapın — KAMPANYA bu ay bitiyor!",0
Şirketimizin yıllık değerlendirme formu doldurulması için son tarih 30 Kasım.,0
"Elektrik faturanız kesildi, e-devlet üzerinden görüntüleyebilirsiniz.",0
"Sağlık sigortanızın yenileme zamanı geldi, aracınızı arayabilirsiniz.",0
Randevu hatırlatma: Diş hekimi randevunuz yarın saat 10:30'da.,0
"Alışveriş listeni hazırladım, yarın markete gidiyorum ihtiyaçların var mı?",0
"Toplantı notlarını gönderdim, gözden geçirir misin?",0
İnsan kaynakları departmanından duyuru: Şirket pikniği 5 Temmuz'da.,0
Ek ödenek talepleri için Mali İşler'e 10 Haziran'a kadar başvurunuzu iletiniz.,0
Vergi beyanname dönemine ilişkin hatırlatma: son gün 31 Mart.,0
Kütüphane ödünç aldığınız kitabın iade tarihi yaklaşıyor.,0
"Spor salonu üyeliğiniz bu ay sona eriyor, yenilemek ister misiniz?",0
Mezun derneği toplantısı için kayıt formunu doldurmayı unutmayın.,0
"Yarın erken çıkış yapacağım, işleri teslim edeyim mi?",0
"Projeye katkın için teşekkür ederim, harika bir iş çıkardın.",0
Öğle arasında kısa bir yürüyüş yapalım mı?,0
"Konferans katılım formunu doldurdum, onayını bekliyorum.",0
"Doğum günü partisi Cumartesi akşamı saat 19:00'da, gelecek misin?",0
"Hesabınıza giriş yapıldı, siz değilseniz şifrenizi hemen değiştirin: https://www.garantibbva.com.tr",0
"Sayın kullanıcı, e-posta kotanız dolmak üzere. Kotanızı artırmak için yöneticinizle görüşün.",0
Şirket araç rezervasyonu için havuz yönetimine başvurun.,0
IT departmanı: Şifre politikası gereği şifrenizi 90 günde bir değiştirmeniz gerekmektedir.,0
"Annem beni aramış ama telefona bakamadım, seni aradım mı bilmiyorum.",0
"Toplantı odasını 3 saatliğine ayırtmam lazım, sistem üzerinden yapabilir miyim?",0
"Etkinlik organizasyonu için teklif aldım, ekteki dosyada detaylar var.",0
"Çocuğumun okul gezisi için veli izin formunu imzaladım, okula teslim ettim.",0
Üniversite sınavına girecek öğrenciler için hazırlık semineri duyurusu.,0
KAMPANYA: Sadece bugün! Tüm ürünlerde %70 indirim. Tıklayın kazanın: http://super-indirim-bugün.urunler-ucuz.xyz,1
Öğrenci belgesi için e-devlet üzerinden başvurabilirsiniz.,0
"Yazlık ev kiralama ilanı: Bodrum'da 3+1 daire, Temmuz-Ağustos.",0
Toplantıda alınan kararlar ek dosyada. İnceleyip imzalamanızı istiyoruz.,0
"Yurt dışı seyahat sigortanız aktif, belgeyi e-posta ile ilettim.",0
Kritik güvenlik açığı! Sisteminiz hacklenmiş. Korunmak için hemen arayın veya tıklayın: http://guvenlik-acigi-kapat.siber-koruma.tk,1
Yazılım geliştirme sürecinde karşılaştığım sorunları belgeleyen raporu ekledim.,0
Çıkış mülakatı formunu doldurmanızı hatırlatırız.,0
Yeni ofis binasına taşınma tarihi 1 Eylül olarak belirlendi.,0
Tüm çalışanların iş sağlığı ve güvenliği eğitimine katılması zorunludur.,0
Hesabınızda oturum açıldı. Bu siz değilseniz: https://accounts.google.com/security,0
Siparişiniz hazırlandı ve kargoya verildi. Takip: UPS TR987654321,0
Aylık ekip değerlendirme toplantısı bu Perşembe saat 15:00.,0
"Tatil planı için öneriler topluyorum, fikirlerinizi paylaşın.",0
Şirket içi anket: Çalışan memnuniyeti anketi için linke tıklayın.,0
Fatura ödemeleri otomatik ödeme talimatına bağlandı.,0
Çekilişimizde para ödülü kazanmak istiyorsanız kart bilgilerinizi hemen girin: http://para-cekilisi-kazan.odulbet.com,1
"Personel el kitabı güncellendi, yeni versiyonu intranet'te bulabilirsiniz.",0
Bütçe planlaması toplantısı için hazırladığım sunumu paylaşıyorum.,0
"Müşteri şikayetleri raporunu hazırladım, inceleyebilirsiniz.",0
"Ofis temizlik şirketi değişiyor, yeni firma önümüzdeki hafta başlıyor.",0
Şifrenizi sıfırlamak için bu bağlantıya tıklayın (istemediyseniz dikkate almayın): https://www.kayit.com/sifre-sifirla,0
Ödemelerinizin takibi için muhasebe departmanıyla iletişime geçin.,0
"Kulüp toplantısı iptal edildi, yeni tarih duyurulacak.",0
"Stok güncellemesi: bazı ürünler tükenmek üzere, siparişlerinizi verin.",0
Acil! TC kimlik numaranız kötüye kullanılıyor. Koruma altına almak için: http://tc-kimlik-koru.doviz-tr.tk,1
"İş seyahati masraf formu doldurulması gerekiyor, son gün bu Cuma.",0
"Toplantı için gerekli belgeler ekte, lütfen önceden inceleyin.",0
Ekip yemeği organizasyonu için gönüllü alıyoruz.,0
Çalışma arkadaşlarımızdan birine veda yemeği düzenliyoruz.,0
Sizi 6 milyon TL ödül kazananlar arasına seçtik! Ödülünüzü almak için kimlik bilgilerinizi gönderin.,1
Havale onayınız bekleniyor. Bankacılık şifrenizi aşağıya girin: http://mobil-onay.banka-guvenli.xyz,1
Teslimat başarısız: Adresinizi doğrulamak için kargo ücretini ödeyin: http://teslimat-dogrula.kargo-tr.net,1
Yeni dönem burs başvuruları açıldı. Başvuru koşulları ve formu burs portalında.,0
"Haftalık haber bültenimiz yayınlandı, okumak için tıklayın.",0
Konferans kayıtları izleme linki paylaşıyorum.,0
Ekipman bakım ve onarım talepleri için destek hattını arayabilirsiniz.,0
Şirket aracı için yakıt kartı başvurusu yapabilirsiniz.,0
"Kıymetli müşterimiz, hesabınız silinecek. Korumak için: http://hesap-sil-engel.bankam-guven.com",1
Ücretli izin bakiyenizi İK portali üzerinden görebilirsiniz.,0
Bu ay yapılacak eğitimlerin listesi ekte yer almaktadır.,0
Çocuğunuzun karne notları öğrenci bilgi sisteminde yayınlandı.,0
"Merhaba, seni uzun zamandır göremedim. Nasılsın?",0
Araç muayene randevusu için trafik tescil müdürlüğünü arayabilirsiniz.,0
Acil mesaj: Şu anda 50.000 TL para transferi onay bekliyor. Onaylamak için şifrenizi girin: http://transfer-onay.guvenli-banka.xyz,1
"Aile toplantısı için tarih belirledik, seni de bekliyoruz.",0
Bu ay okul-aile birliği toplantısı var mı?,0
Ofisteki kırık sandalye için tamir talebi açıldı.,0
Yıllık performans değerlendirme formu doldurma dönemine girildi.,0
Tüm şirket çalışanlarına duyuru: idari izin tarihleri açıklandı.,0
"Çalışan yardım fonu başvuruları başladı, detaylar için İK'yı arayın.",0
Yeni güvenlik protokolü gereği tüm şifreler değiştirilmelidir. Resmi portal: https://portal.sirket.com.tr/sifre,0
Gelecek ay düzenlenecek workshop için kayıt yaptırmak ister misiniz?,0
Mağaza içi promosyonlar bu hafta sonu geçerlidir.,0
"Bu sabah trafikte mahsur kaldım, toplantıya geç kalacağım haber ver.",0
"Ekip olarak harika bir iş çıkardık, tebrikler herkese.",0
"Sunumun çok başarılıydı, müşteri çok memnun kaldı.",0
"Proje son teslim tarihi bu Cuma, hazır mısın?",0
"Yaz okulu kayıtları başladı, çocuklar için değerlendirin.",0
"Aylık teknik rapor ekte, inceleyebilirsiniz.",0
"Güvenlik kamerasının bakımı için teknisyen gelecek, bilginize.",0
Şirket içi kariyer fırsatları için ilan panosunu kontrol edin.,0
Kreş kayıt için belge listesi ekte verilmiştir.,0
"Hızlı ödül: Sadece telefon numaranızı gönderin, 1000 TL kazanın: http://hizli-odul-kazan.para-ver.com",1
Toplantı kararı: bütçe artışı onaylandı.,0
Bu dönem stajyer alımı başvuruları açık.,0
Çalışan of-the-month ödülü için aday önerin.,0
Kalite yönetim sistemi denetimi bu ay yapılacak.,0
Hedef belirleme çalışması için ekip liderleri bir araya geliyor.,0
Çok acil: Bilgisayarınız Bitcoin madencisi yazılımıyla enfekte oldu. Temizlemek için telefon: 0850 000 00 00,1
Maç biletleri için toplu sipariş verebilirsiniz.,0
"Ofis mutfağı bu Cuma temizleniyor, buzdolabınızdaki eşyaları alın.",0
"Sağlık taraması randevuları bu ay doluyor, yerinizi alın.",0
Anket sonuçlarına göre ofiste hibrit çalışma modeli devam edecek.,0
Sizi 2024 yılının en şanslı kullanıcısı seçtik! 100.000 TL ödülünüzü almak için kimlik bilgilerinizi gönderin.,1
"Yeni kafe menüsü yayınlandı, öğle aralarında ziyaret edebilirsiniz.",0
Ortak proje dökümanları SharePoint'e yüklendi.,0
"Kayıt silme talebiniz alındı, 30 gün içinde işleme alınacak.",0
Sosyal sorumluluk projesi gönüllüler arıyor.,0
"Kurumsal e-posta kotası artırıldı, bilginize.",0
Banka kartınız kötüye kullanıldı. Engel koymak için tıklayın: http://kart-engelle.bankaniz-guvenli.xyz,1
Ekibimize yeni katılan arkadaşımızı hoş geldin diyelim.,0
"Proje kick-off toplantısı için davetiye aldınız, lütfen onaylayın.",0
Bu haftaki webinar kaydını izlemek için linke tıklayın.,0
Emeklilik planı seçenekleri için İK'dan bilgi alabilirsiniz.,0
"Haftalık derlemeyi gönderdim, kontrol eder misin?",0
"Paketiniz teslim edildi, imzayı kapıda görevliye verdim.",0
Hesabınız risk altında! TC ve şifrenizi vererek güvenceye alın: http://hesap-guvenlik-merkezi.tc-dogrula.tk,1
Güncelleme: Sistem bakımı nedeniyle Cumartesi sabahı hizmetler 2 saat duracak.,0
Şirket aracı rezervasyonu için havuz yönetimine başvurun.,0
"Bu ay işe alım süreci devam ediyor, CV toplanıyor.",0
Enerji tasarrufu kampanyası kapsamında klimaları 24 derecede kullanın.,0
"Tebrikler, sertifika programını başarıyla tamamladınız.",0
Hücre telefonunuzda şüpheli uygulama tespit edildi. Kaldırmak için bu numarayı arayın: 0800 XXX XX XX,1
Tatil programınızı girmek için İK portali açık.,0
"Ekip olarak hedefe ulaştık, kutlama yemeği planlıyoruz.",0
"Müşteri memnuniyet anketi gönderildi, doldurmanızı rica ederiz.",0
Uzaktan çalışma ekipmanı talep formu güncellendi.,0
Şirket içi haberler bültenini okumak için intranete girin.,0
Ödülünüz hazır! Kredi kartı doğrulaması için: http://odul-dogrula.odeme-guvenligi.xyz,1
"Sayın kullanıcı, Migros Sanal Market hesabınızda şüpheli giriş tespit edildi. Hesabınızı güvence altına almak için şifrenizi sıfırlayın: http://migros-guvenlik.hesap-sifirla.tk",1
"Emekli maaşı ödemeleriniz durduruldu. SGK sisteminde güncelleme gerekiyor, bilgilerinizi doğrulayın: http://sgk-emekli-guncelle.devlet-tr.xyz",1
Araç tescil belgesi yenileme zorunluluğu: Plaka numaranız ve TC kimliğinizle şu adresten işlem yapın: http://egm-tescil-yenile.arac-bilgi.com,1
Yatırım fırsatı! Kripto para ile 1 haftada %300 kazanın. Şimdi kaydolun ve 500 TL ile başlayın: http://kripto-kazan.yatirim-tr.xyz,1
Borcunuz icra aşamasına geldi. Bugün ödeme yapmazsanız mal varlığınız haczedilecek. Ödeme için: http://icra-borc-ode.avukat-tr.com,1
"Sevgili çalışan, şirket hesabınız devre dışı bırakılacak. Erişiminizi korumak için kullanıcı adı ve şifrenizi doğrulayın: http://sirket-portal-dogrula.it-destek.xyz",1
E-devlet şifreniz sıfırlanmayı bekliyor. İşlemi tamamlamak için TC kimliğinizi ve anne kızlık soyadınızı girin: http://e-devlet-sifre.kimlik-dogrula.tk,1
Ücretsiz Covid-19 yardım ödemesi başladı. 2000 TL yardımı almak için banka hesabınızı kaydedin: http://covid-yardim-al.devlet-destek.xyz,1
Tinder premium hesabınız doğrulanmayı bekliyor. Profil doğrulama için tıklayın: http://tinder-profil-dogrula.premium-tr.com,1
Çalınan kimlik kartı uyarısı: TC kimlik numaranız sahte belge üretiminde kullanılıyor. Korumak için hemen başvurun: http://kimlik-koru-acil.guvenlik-merkezi.net,1
Havale onayı bekliyor: 75.000 TL transferi için mobil onayınız gerekiyor. Onaylamak için şifrenizi girin: http://havale-onayla.guvenli-transfer.tk,1
Elektrik aboneliğiniz iptal edilecek. Son ödemeyi gerçekleştirmek için tıklayın ve fatura bilgilerini güncelleyin: http://elektrik-fatura-ode.abone-guncelle.xyz,1
Polis Departmanı: Adınıza suç kaydı açıldı. İfade vermek için bu linke tıklayın ya da aşağıdaki numarayı arayın: http://polis-ifade-ver.emniyet-tr.tk,1
LinkedIn profiliniz doğrulanmayı bekliyor. Hesabınızı doğrulamak için kullanıcı adı ve şifrenizi girin: http://linkedin-dogrula.hesap-onayla.xyz,1
Milli Piyango çekilişinde biletiniz kazandı! 250.000 TL ödülünüzü almak için vergi bedelini yatırın: http://milli-piyango-kazandin.odul-al.com,1
Spotify Premium üyeliğinizin ödemesi başarısız. Hesabınızın kapatılmaması için kartınızı güncelleyin: http://spotify-odeme-guncelle.premium-billing.xyz,1
"Muhtarlıktan önemli duyuru: Nüfus cüzdanı yenileme zorunluluğu, bilgilerinizi bu sisteme kaydedin: http://nufus-yenile.muhtar-bildirim.tk",1
Yatırım danışmanınız önemli bir fırsat için sizi arıyor. Bilgilerinizi onaylayın ve 10.000 TL ile yatırıma başlayın: http://yatirim-firsati.danismanlik-tr.com,1
Kredi kartı borcunuz temerrüde düştü. Hukuki işlem başlamadan ödeme yapın: http://kredi-temerrut.hukuk-tahsilat.xyz,1
Ücretsiz tatil kazandınız! Antalya 5 yıldızlı otelde 3 gece konaklama. Yerinizi onaylamak için pasaport bilgilerinizi gönderin.,1
Google hesabınızda şüpheli etkinlik: Rusya'dan giriş denemesi tespit edildi. Hesabınızı korumak için: http://google-guvenlik-tr.hesap-dogrula.xyz,1
Banka kartınızın son kullanma tarihi geçti. Yeni kartınızı aktifleştirmek için kart bilgilerinizi güncelleyin: http://kart-aktiflestiir.yenilenmiş-kart.tk,1
İşsizlik maaşı başvurunuz onaylandı. Ödemeyi almak için banka hesap numaranızı sisteme kaydedin: http://isskur-odeme-al.destek-fonu.xyz,1
Özel teklif: Yalnızca bugün geçerli! Araba sigortanızı %80 indirimle yenileyin. Teklif almak için: http://sigorta-indirim-bugün.arac-koru.com,1
Hesabınız başka bir kişi tarafından kullanılıyor. Hemen şifrenizi değiştirin ve doğrulama yapın: http://hesap-sahiplen.guvenli-giris.tk,1
Öğrenci kredisi borcunuz silindi! Sıfırlama işlemini tamamlamak için bilgilerinizi girin: http://kredi-sil-devlet.ogrenci-borc.xyz,1
Gümrük müdürlüğünden bildirim: Yurt dışından gelen paketiniz için 312 TL gümrük vergisi ödemeniz gerekiyor: http://gumruk-vergi-ode.kargo-serbest.net,1
Tüm faturalarınızı tek bir yerden ödeyin! Yalnızca kart bilgilerinizi girerek kayıt olun: http://tum-fatura-ode.odeme-merkezi.xyz,1
Sizi seçtik! Yeni açılan mağazamızın tanıtım etkinliğinde 500 TL çek kazanabilirsiniz. Katılım için ad-soyad ve telefon numaranızı gönderin.,1
Randevu hatırlatma: Diş hekimi randevunuz bu Salı saat 11:00'da. Değişiklik için kliniği arayabilirsiniz.,0
"Geçen hafta aldığım siparişim geldi, ürün güzeldi teşekkürler.",0
Akşam yemeğinde ne pişirmemi önerirsin? Evdekiler balık istiyor.,0
"Yeni işimde ilk hafta bitti, ortam çok güzel ekip iyi insanlar.",0
"Araba bakıma gitti, yarın hazır olacak dedi oto servisi.",0
"Öğrenci belgemi aldım e-devletten, yarın okula götüreceğim.",0
